WORD,WORD_LOWER,WORD_CLASS,EMO_MEAN,EMO_STD,AROUSAL_MEAN,AROUSAL_STD,IMAGE_MEAN,IMAGE_STD,LETTERS,PHONEMES,SYLLABLES,Ftot/1MIL,N,FN,HFN,FHFN,BIGmean(TOKEN),ACCENT
VERLUST,verlust,N,-2.2,0.788810638,3.476190476,0.92838826,3.222222222,1.201850425,7,7,2,61.5,0,0,0,0,325482.8333,2
VERMEIDEN,vermeiden,V,-0.617647059,1.04489251,2.105263158,0.936585812,2.692307692,1.378962821,9,8,3,64.83333333,0,96,0,0,543856.5,2
VERMIETEN,vermieten,V,-0.058823529,0.693745935,2.476190476,1.470341716,3.538461538,2.024465741,9,8,3,44.33333333,0,198,0,0,422827,2
VERMÖGEN,vermögen,N,1.323529412,1.120621803,2.888888889,1.022619985,3.923076923,1.958020979,8,8,3,104.6666667,0,0,0,0,589232.2,2
VERMUTEN,vermuten,V,-0.1,0.57,2.277777778,0.57451315,2,0.71,8,8,3,45.66666667,1,1,0,0,424452.5714,2
VERNICHTEN,vernichten,V,-1.970588235,1.114240987,3.523809524,1.289148852,4.461538462,1.748845773,10,9,3,41.16666667,0,164,3,164,469925.6667,2
VERNUNFT,vernunft,N,1.5,1.08012345,2.611111111,1.036900863,2,1.224744871,8,8,2,134.5,0,0,0,0,303665.1429,2
VERRAT,verrat,N,-2.4,0.68055705,4,1.060660172,2.77272727,1.74388232,6,6,2,10.5,1,20,1,20,357024.6,2
VERRATEN,verraten,V,-1.647058824,1.323044078,3.888888889,0.832352364,2.923076923,1.383418286,8,8,3,39,0,0,0,0,441226,2
VERRUF,verruf,N,-1.65,0.58714295,3.578947368,0.837707817,1.77272727,1.15188534,6,6,2,0.666666667,0,0,0,0,349412.4,2
VERSAGEN,versagen,V,-1.647058824,1.228015224,3.523809524,1.123345344,2.423076923,1.419100473,8,8,3,35.33333333,7,18.5,0,0,446054.5714,2
VERSAGER,versager,N,-2.1,0.737864787,3.470588235,0.799816155,3.333333333,1.5,8,8,3,2.333333333,2,35.33,1,35.33,510817.8571,2
VERSEHEN,versehen,N,-0.411764706,0.957194355,2.529411765,0.874474632,1.884615385,1.032547261,8,7,3,30.16666667,3,140.83,2,138,476759.5714,2
VERSETZEN,versetzen,V,-0.676470588,1.09324616,2.631578947,1.256561725,2.192307692,0.980580676,9,8,3,37,0,297,1,52,402278.875,2
VERSICHERN,versichern,V,0.529411765,1.079710795,1.947368421,0.911267994,2.615384615,1.525173382,10,9,3,57.5,0,48,0,0,516139.6667,2
VERSORGUNG,versorgung,N,0.941176471,1.099343509,2.578947368,1.121298329,3.423076923,1.474396878,10,9,3,36,0,0,0,0,275829,2
VERSTAND,verstand,N,1.9,1.197219,2.722222222,0.95828005,2.333333333,1.414213562,8,8,2,45,1,94.17,1,94.17,358077,2
VERSTÄRKEN,verstärken,V,0.882352941,1.007989475,2.578947368,1.070606758,2.5,1.272792206,10,10,3,81.5,0,49,0,0,431147.7143,2
VERSTECK,versteck,N,-0.2,0.918936583,3.125,1.087811258,4.888888889,1.054092553,8,7,2,4.5,0,0,0,0,314795.4286,2
VERSTEHEN,verstehen,V,1.735294118,0.863706724,2.842105263,1.302269724,2.692307692,1.435805858,9,8,3,261.6666667,0,51,1,51,438102.5,2
VERSUCH,versuch,N,0.2,0.421637021,2.555555556,0.921777198,3.222222222,1.201850425,7,6,2,160.5,0,0,0,0,415741.1667,2
VERTEILEN,verteilen,V,1.029411765,0.576577894,1.947368421,0.848114524,3.807692308,1.855138394,9,8,3,48.16666667,0,248,1,54,475677.125,2
VERTRAG,vertrag,N,-0.382352941,1.255646782,2.722222222,1.074055292,4.807692308,1.897771973,7,7,2,150.5,1,40,0,0,316026.6667,2
VERTRAUEN,vertrauen,N,2.205882353,0.91384674,3.526315789,1.123902974,2.769230769,1.839732422,9,8,3,116.5,0,49,0,0,388540.125,2
VERTRAUT,vertraut,A,1.9,0.74,1.611111111,0.916443823,3,1.12,8,7,2,25.66666667,0,0,0,0,300567.2857,2
VERTRETEN,vertreten,V,-0.088235294,0.8300291,2.105263158,0.936585812,2.653846154,1.263085356,9,9,3,133.6666667,0,148,2,100,416870.75,2
VERTRETER,vertreter,N,-0.735294118,1.188552048,2.095238095,1.135991281,4.423076923,1.677452281,9,9,3,207,0,49,0,0,473538.625,2
VERWAIST,verwaist,A,-1.1,1.29,2.684210526,1.376494403,2.89,1.36,8,7,2,1.166666667,0,0,0,0,289437.5714,2
VERWALTUNG,verwaltung,N,-1.117647059,1.249598866,2.523809524,1.167006753,3.384615385,1.72225255,10,9,3,85.5,0,48,0,0,275138.5556,2
VERWANDELN,verwandeln,V,1.147058824,0.892132377,2.368421053,1.256561725,3.923076923,1.916727981,10,10,3,49.66666667,0,52,0,0,366754,2
VERWANDT,verwandt,A,0.4,0.7,1.944444444,1.055641551,2.89,1.05,8,7,2,10.33333333,0,0,0,0,316068.7143,2
VERWEGEN,verwegen,A,0.6,0.84,3.842105263,0.834210065,3.78,1.39,8,8,3,3.666666667,4,282,4,246,457960.4286,2
VERWEIGERN,verweigern,V,-0.911764706,1.264135758,3,1,3.153846154,1.665948563,10,9,3,30.5,0,0,0,0,485764.8889,2
VERWEINT,verweint,A,-1.6,0.97,2.578947368,1.346426937,4.89,1.54,8,7,2,0.833333333,0,0,0,0,442604.1429,2
VERWEIS,verweis,N,-1.5,0.707106781,3,0.9701425,3.777777778,1.855921454,7,6,2,1.5,1,0,0,0,427825.6667,2
VERWEISEN,verweisen,V,-0.411764706,1.104197146,2.428571429,1.207121724,1.923076923,1.197433152,9,8,3,51.33333333,0,206,1,54,490420,2
VERWESEN,verwesen,V,-2.2,1.03,3.105263158,1.242521488,4.56,1.88,8,8,3,1.5,5,106,4,56,474394,2
VERZEHR,verzehr,N,0.4,1.173787791,2.444444444,1.096637761,3.888888889,1.269295518,7,6,2,0.5,1,62.5,1,62.5,313810.1667,2
VERZICHT,verzicht,N,-1.3,1.059349905,2.944444444,0.937595311,2.111111111,0.927960727,8,7,2,38.66666667,0,0,0,0,402659.4286,2
VERZICHTEN,verzichten,V,-1.147058824,1.351370863,2.619047619,1.07126983,2.692307692,1.5432234,10,9,3,83.66666667,0,160,0,0,458008.3333,2
VETO,veto,N,-0.6,0.966091783,2.684210526,1.416279617,2.555555556,1.333333333,4,4,2,3.833333333,1,0,0,0,66488.33333,1
VILLA,villa,N,1.4,0.82078268,2.555555556,1.199128224,5.5,1.43924583,5,4,2,19.5,1,0,0,0,72301.25,1
VIRUS,virus,N,-2.15,1.18210339,4.052631579,1.129094239,3.77272727,1.79766563,5,5,2,3,0,0,0,0,55836.75,1
VISUM,visum,N,-0.05,1.46808145,2.888888889,0.832352364,2.54545455,1.37068883,5,5,2,2.333333333,0,0,0,0,60537.5,1
VITAL,vital,A,2.2,0.63,2.9,1.293709477,2.78,1.48,5,5,2,7.333333333,0,0,0,0,116811,2
VITAMIN,vitamin,N,1.8,1.135292424,2.222222222,0.942809042,3.222222222,2.108185107,7,7,3,8.166666667,0,0,0,0,172227.8333,3
VOGEL,vogel,N,1.2,0.83350875,2.444444444,0.855585264,5.86363636,1.32000918,5,5,2,39.16666667,0,0,0,0,144458.25,1
VOLK,volk,N,0.147058824,1.28233577,2.333333333,0.84016805,4.5,1.96468827,4,4,1,576.6666667,2,285,0,0,66563,1
VOLLMOND,vollmond,N,1.6,0.699205899,2.4375,1.093541647,6.777777778,0.440958552,8,7,2,4.333333333,0,0,0,0,114193.2857,1
VOLLZIEHEN,vollziehen,V,-0.323529412,1.036327672,2.263157895,1.147078669,1.769230769,1.069866994,10,7,3,55.33333333,0,48,0,0,222082.4444,2
VORBAU,vorbau,N,0.5,1.10023921,2.368421053,1.300022492,3.5,1.73891044,6,5,2,1,0,0,0,0,101726,1
VORBILD,vorbild,N,1.1,0.875595036,2.777777778,1.003262651,2.777777778,1.092906421,7,7,2,39,0,0,0,0,60367.16667,1
VOREILIG,voreilig,A,-1.2,0.42,2.842105263,1.167293065,2.33,1.5,8,7,3,7.833333333,0,0,0,0,201147.5714,1
VORFALL,vorfall,N,-0.5,0.707106781,3.111111111,0.758395279,2.222222222,1.201850425,7,6,2,12,1,5.33,0,0,95042.33333,1
VORHABEN,vorhaben,N,0.970588235,0.834313149,2.789473684,1.134261746,1.807692308,0.938902797,8,8,3,44.16666667,0,0,0,0,272921.4286,1
VORKOMMEN,vorkommen,N,0.176470588,0.716497721,2.052631579,1.078769062,1.653846154,0.93561991,9,8,3,39.5,0,50,0,0,193084.5,1
VORLIEBE,vorliebe,N,1.4,1.264911064,2.444444444,0.783823376,1.888888889,1.054092553,8,7,3,6.666666667,0,0,0,0,162583.5714,1
VORMUND,vormund,N,-0.6,1.173787791,2.157894737,1.014514547,2.666666667,1,7,7,2,1.666666667,0,0,0,0,160447.6667,1
VORNEHM,vornehm,A,0.9,0.57,2.263157895,1.367971136,4.22,1.2,7,6,2,17.83333333,0,0,0,0,95809,1
VORNEHMEN,vornehmen,V,0.647058824,0.917253904,2.523809524,0.872871561,2.192307692,1.600480697,9,8,3,61.16666667,0,50,0,0,216901.125,1
VORRAT,vorrat,N,1.25,0.91046547,2.055555556,0.802365783,3.59090909,1.65210085,6,6,2,20,1,10.5,0,0,84674,1
VORSCHLAG,vorschlag,N,0.911764706,0.8300291,2.904761905,1.135991281,2.307692308,1.568929081,9,7,2,213.5,0,48,0,0,187748.125,1
VORSICHT,vorsicht,N,0.2,0.788810638,4.058823529,0.826936231,2.555555556,1.740051085,8,7,2,29.16666667,0,0,0,0,233938.4286,1
VORSORGE,vorsorge,N,1.4,0.843274043,2.166666667,0.707106781,2.333333333,0.866025404,8,8,3,2.333333333,0,0,0,0,118568.4286,1
VORSPIEL,vorspiel,N,1.9,0.567646212,4.117647059,0.600245048,4.666666667,1.732050808,8,7,2,4.166666667,0,0,0,0,112845,1
VORSTAND,vorstand,N,-0.941176471,1.153155788,2.052631579,1.17727011,3.423076923,1.747525723,8,8,2,94.16666667,1,45,0,0,163540.8571,1
VORSTELLEN,vorstellen,V,1.558823529,0.927400292,2.526315789,1.020262551,3.423076923,2.175740369,10,9,3,95.66666667,0,54,0,0,250692.6667,1
VORTEIL,vorteil,N,1.8,0.918936583,2.75,1.064581295,1.888888889,0.927960727,7,6,2,59.16666667,0,0,0,0,206886.6667,1
VORTRAG,vortrag,N,0,0.816496581,2.333333333,1.028991511,4.444444444,1.740051085,7,7,2,40,2,150.5,1,150.5,89067.83333,1
VORWAND,vorwand,N,-0.8,0.632455532,2.952380952,1.023532631,2.222222222,0.833333333,7,7,2,9.5,2,1.17,0,0,140850,1
VORWURF,vorwurf,N,-1.8,0.632455532,3.380952381,0.864649668,2.888888889,1.536590743,7,7,2,57.66666667,0,0,0,0,55860.33333,1
VORZUG,vorzug,N,0.9,1.100504935,2.476190476,0.813575296,1.777777778,1.394433378,6,6,2,20.33333333,1,3.83,0,0,72701.8,1
VULKAN,vulkan,N,0.2,0.788810638,3.684210526,1.249561327,6.777777778,0.440958552,6,6,2,8.5,0,0,0,0,58105.8,2
WAAGE,waage,N,0.4,1.14248114,2.166666667,1.043185168,5.59090909,1.68067704,5,4,2,10.33333333,1,15.33,1,15.33,110875.5,1
WABE,wabe,N,0.32,1.25,2.41,1.37,4.73,1.88,4,4,2,0.5,6,76.67,5,76.67,179637.6667,1
WACHE,wache,N,-0.7,1.26074331,2.315789474,1.056862841,3.54545455,1.62502081,5,4,2,7.833333333,9,665.17,4,656.83,276418.25,1
WACHSAM,wachsam,A,1.1,0.74,3.421052632,1.261207071,3.78,0.97,7,6,2,3.666666667,0,0,0,0,165044.5,1
WACHSEN,wachsen,V,1.264705882,0.863706724,2.333333333,1.016530045,4.038461538,1.886388491,7,6,2,131.6666667,1,0.33,0,0,375075.3333,1
WACHSTUM,wachstum,N,1.6,0.843274043,2.588235294,1.064120736,3.111111111,1.536590743,8,7,2,30.66666667,0,0,0,0,171861.7143,1
WAFFE,waffe,N,-2.35,0.67082039,4.238095238,0.768424486,5.13636364,1.61231731,5,4,2,80.16666667,0,0,0,0,45866,1
WAFFEL,waffel,N,1.95,1.13,2.27,1.12,6.09,1.02,6,5,2,0.33,0,0,0,0,65311.4,1
WAGEMUT,wagemut,N,1.1,0.567646212,3.333333333,0.907485213,3,1,7,7,3,1.166666667,0,0,0,0,90128.83333,1
WAGEN,wagen,N,1.058823529,0.951591218,2.111111111,1.022619985,4.423076923,2.230212132,5,5,2,206.5,13,2423,2,2332,367261.75,1
WAGNIS,wagnis,N,0.4,0.843274043,3.947368421,0.970319776,2.333333333,0.866025404,6,6,2,17.16666667,0,0,0,0,78647.8,1
WAHL,wahl,N,0.117647059,1.273618226,2.777777778,0.808452083,4.153846154,1.759370517,4,3,1,163.3333333,8,748,2,576.67,52982.66667,1
WÄHLEN,wählen,V,0.058823529,1.434238822,2.631578947,1.116070802,4.423076923,1.604321088,6,5,2,135.3333333,4,331.5,1,209.33,418395.3333,1
WAHLLOS,wahllos,A,-0.8,0.42,2.684210526,1.454977342,1.67,1,7,6,2,2.166666667,1,68,1,68,53690.5,1
WAHN,wahn,N,-2.3,0.823272602,3.833333333,0.923548145,3.333333333,1.58113883,4,3,1,4.166666667,7,491.17,6,487.33,47006,1
WAHNSINN,wahnsinn,N,-1.7,0.823272602,4.111111111,0.676399542,3.777777778,1.855921454,8,6,2,5.333333333,0,0,0,0,151502.2857,1
WAHREN,wahren,V,0.558823529,0.990597508,1.964285714,0.922241346,1.653846154,1.056117709,6,5,2,33,3,735.17,3,735.17,297115.4,1
WAHRHEIT,wahrheit,N,2.5,0.849836586,3,1.274754878,2.222222222,1.394433378,8,6,2,125.5,0,0,0,0,186979.1429,1
WAISE,waise,N,-1.85,0.98808693,3.105263158,1.486783883,3.13636364,1.85922294,5,4,2,1.166666667,1,19.33,1,19.33,132933.5,1
WALD,wald,N,1.5,0.849836586,2.166666667,1.200490096,6.555555556,0.726483157,4,4,1,80,6,278.5,1,159.33,76748.66667,1
WALNUSS,walnuss,N,0.86,1.32,1.86,0.89,5.95,1.4,7,,2,1,0,0,0,0,60191.5,
WALZER,walzer,N,1.05,1.19097483,2.315789474,1.157230006,4.36363636,1.76055875,6,6,2,4.5,2,1.5,0,0,354179.6,1
WAND,wand,N,-0.264705882,0.827878762,1.944444444,0.802365783,6.269230769,0.874422887,4,4,1,49,11,1689.17,7,1652.83,203594.6667,1
WANDERN,wandern,V,0.2,1.4,2.3,1.118804781,5.78,0.97,7,7,2,27.33333333,2,265,2,145,514277.5,1
WANGE,wange,N,1.2,0.83350875,1.666666667,0.766964989,5.13636364,1.3902879,5,4,2,15.33333333,6,111,1,88.5,198034.75,1
WANNE,wanne,N,1.15,0.87509398,1.666666667,0.685994341,5.5,1.37147817,5,4,2,4.833333333,6,30,2,23.5,144181.25,1
WANZE,wanze,N,-1.3,1.08093527,3.444444444,1.338226316,4.27272727,1.85631017,5,5,2,0.833333333,5,28.83,4,28.17,97915,1
WARM,warm,A,2.2,0.42,2.166666667,1.200490096,3.89,1.9,4,4,1,53.66666667,7,463,1,359,57087.66667,1
WARNEN,warnen,V,-0.2,1.32,4,0.794719414,3.56,1.33,6,6,2,57.33333333,3,1027,1,989,283743.2,1
WARNUNG,warnung,N,-0.3,1.251665557,3.555555556,0.855585264,4,1.732050808,7,6,2,19,2,5.33,0,0,137421.1667,1
WARTEREI,warterei,N,-1.7,0.823272602,2.777777778,1.114374293,4.333333333,1.5,8,7,3,1,0,0,0,0,406070.5714,3
WARZE,warze,N,-1.8,0.95145318,3.105263158,1.149624907,5.27272727,1.38639025,5,5,2,0.666666667,4,8.17,3,7.5,60628.25,1
WASSER,wasser,N,1.55,0.99868334,1.833333333,0.707106781,5.68181818,1.39339816,6,5,2,167.6666667,2,0,0,0,397845.6,1
WATTE,watte,N,1,0.79471941,1.7,1.031095483,5.09090909,1.41114917,5,4,2,0.666666667,7,29.33,6,29.33,108107.5,1
WEBER,weber,N,0,0.64888568,1.722222222,0.826442095,3.68181818,1.78315834,5,5,2,20,6,145.17,1,122.67,525715.5,1
WECKEN,wecken,V,-0.6,1.07,2.947368421,1.268143184,4.22,1.72,6,5,2,18.83333333,11,255,3,189,269417.8,1
WECKER,wecker,N,-1.64,1.22,3.59,1.22,5.82,1.22,6,5,2,0,4,19,2,19,360086.4,1
WEG,weg,N,0.882352941,1.320346738,2.714285714,1.346954236,5.923076923,1.354195759,3,3,1,512.6666667,2,431.67,0,0,131882,1
WEGJAGEN,wegjagen,V,-1.7,0.82,4.052631579,0.621260744,5.22,1.64,8,8,3,0.666666667,0,0,0,0,244976.8571,1
WEHKLAGE,wehklage,N,-1.9,0.875595036,3.411764706,0.939336437,3.222222222,1.394433378,8,7,3,1.166666667,0,0,0,0,113056.2857,1
WEHMUT,wehmut,N,-1.1,1.25236618,3.5,0.923548145,2.40909091,1.50108186,6,5,2,2.166666667,1,0.83,0,0,76260.8,1
WEHR,wehr,N,-0.6,0.699205899,2.421052632,1.261207071,4.444444444,2.068278941,4,3,1,10.5,4,1919.67,3,1918.17,134035.6667,1
WEHREN,wehren,V,-0.176470588,1.52694165,3.8,1.00524938,4.230769231,1.924737744,6,5,2,45.16666667,7,325.5,1,209.33,333912.6,1
WEHRLOS,wehrlos,A,-1.7,0.48,3.888888889,1.131832917,3.78,1.72,7,6,2,4.166666667,0,0,0,0,79115.5,1
WEIBLICH,weiblich,A,1.9,0.88,2.888888889,1.078609611,5.33,1.5,8,6,2,27,4,47,1,38,299233,1
WEICH,weich,A,1.2,0.79,1.368421053,0.59726472,5.56,0.88,5,3,1,23.66666667,4,906,3,437,471649.5,1
WEICHEN,weichen,V,-0.764705882,0.8896313,2,1,2.961538462,1.708350531,7,5,2,31.33333333,4,182.17,2,180.67,524006,1
WEIDE,weide,N,1.25,0.96654567,1.555555556,0.704792186,5.18181818,1.50036071,5,4,2,9.166666667,9,898,7,889,445248.25,1
WEIGERN,weigern,V,-1.2,0.79,3.578947368,0.901590537,3.44,1.67,7,6,2,29.83333333,0,0,0,0,462635.8333,1
WEIN,wein,N,1.8,0.918936583,2.333333333,0.84016805,6.333333333,0.866025404,4,3,1,37.83333333,15,26338.5,11,26276.83,463612.6667,1
WEINEN,weinen,V,-0.882352941,1.771229771,3.777777778,0.878203752,6.5,1.140175425,6,5,2,49.33333333,9,788,3,696.17,521470.8,1
WEISE,weise,A,1.8,0.92,2.1,1.410487038,2.78,1.56,5,4,2,19.33333333,10,869,6,273,323268.75,1
WEISEN,weisen,V,0.382352941,1.101368457,2.19047619,0.980767435,2,0.979795897,6,5,2,139.1666667,9,245,0,0,465458.2,1
WEISHEIT,weisheit,N,2.3,0.948683298,2.176470588,1.42457424,2.555555556,1.333333333,8,6,2,14,0,0,0,0,291574,1
WEIT,weit,A,0.5,0.97,2.263157895,1.521771821,4.33,1.32,4,3,1,1044.5,14,22113,5,6194,343636.3333,1
WEITE,weite,N,1.4,1.39170475,2.222222222,1.060274967,3.81818182,1.53177033,5,4,2,10.66666667,8,747.83,5,728.5,325038,1
WELKEN,welken,V,-1.5,0.53,2.35,1.089422831,5.11,1.62,6,6,2,0.833333333,6,141,5,113,288833.8,1
WELLE,welle,N,1.65,1.13670808,3.055555556,0.937595311,5.68181818,1.21052384,5,4,2,31,9,166.17,1,77.83,156620.25,1
WELPE,welpe,N,1.95,1.05006265,2,1.105541597,5.59090909,1.62302161,5,5,2,0.666666667,2,33.17,2,33.17,88713.25,1
WELT,welt,N,1.9,0.875595036,2.888888889,1.278274981,5.444444444,1.013793755,4,4,1,979,6,1330,1,1044.5,127168,1
WELTALL,weltall,N,0.8,1.229272594,3.315789474,0.945905303,5.666666667,1.118033989,7,6,2,9.333333333,0,0,0,0,122440.6667,1
WELTFERN,weltfern,A,-1.3,0.67,2.157894737,1.462993806,2.22,1.3,8,8,2,0.666666667,0,0,0,0,285021.4286,1
WELTKRIEG,weltkrieg,N,-2.823529412,0.575804483,4.619047619,0.804747816,5.461538462,1.605758867,9,8,2,87.16666667,0,0,0,0,108349.375,1
WELTRUHM,weltruhm,N,1.8,0.788810638,3.705882353,0.919558718,2.333333333,0.866025404,8,7,2,1.5,0,0,0,0,76798.42857,1
WENDEN,wenden,V,0.294117647,0.798840514,2.095238095,0.889087279,3.615384615,1.834708109,6,6,2,139,5,11556.17,1,11503,703376.8,1
WENIG,wenig,A,-0.9,0.99,1.526315789,0.772328446,3.11,1.17,5,5,2,628.8333333,1,1,0,0,360754.25,1
WERBUNG,werbung,N,-0.5,0.971825316,2.941176471,0.658652814,5,1.224744871,7,6,2,23,1,8.33,0,0,384327.8333,1
WERFEN,werfen,V,-0.205882353,0.880062386,1.904761905,0.83094897,5.5,1.42126704,6,6,2,150.3333333,5,11547.83,1,11503,561822.2,1
WERK,werk,N,0.676470588,1.065167172,2.473684211,1.172292202,3.846153846,2.03356451,4,4,1,250.5,4,188.67,0,0,572245,1
WERT,wert,N,1.058823529,1.013280794,2.5,0.857492926,2.730769231,1.710150691,4,4,1,187.3333333,8,2839.5,4,2731.5,583835.6667,1
WERTLOS,wertlos,A,-1.4,0.97,2.421052632,1.387074839,1.67,0.71,7,7,2,1.833333333,1,37,1,37,303163.6667,1
WERTVOLL,wertvoll,A,1.9,0.32,2.611111111,1.195033295,3,1.12,8,7,2,62.5,0,0,0,0,295463,1
WERWOLF,werwolf,N,-1.7,0.823272602,3.777777778,1.003262651,5.888888889,1.691481928,7,7,2,1,0,0,0,0,302186.8333,1
WESPE,wespe,N,-1.2,1.19648608,3.5,0.923548145,6,1.38013112,5,5,2,2.166666667,2,31.67,1,31,107942,1
WESTE,weste,N,-0.09,0.97,1.91,0.75,4.95,1.43,5,5,2,31,5,53.17,0,0,214494,1
WETTEN,wetten,V,0.6,0.7,3.052631579,1.470966584,3.11,1.36,6,5,2,6,10,1474,9,427,322711.6,1
WHISKY,whisky,N,0.4,1.264911064,2.666666667,1.084652289,5.777777778,1.56347192,6,5,2,7.833333333,0,0,0,0,40918.8,1
WIDERSTAND,widerstand,N,0.205882353,1.533058179,3.210526316,1.182227059,4.346153846,1.671940374,10,10,3,67.16666667,0,0,0,0,387540.8889,1
WIDMEN,widmen,V,1.147058824,1.184044249,2.105263158,1.100239208,2.192307692,1.357032963,6,6,2,49,0,0,0,0,259719.4,1
WIEGE,wiege,N,1.1,0.91190951,1.277777778,0.460888599,5.18181818,1.53177033,5,4,2,5.333333333,4,31,2,29,197166.75,1
WIESE,wiese,N,1.55,0.88704121,1.411764706,0.71228712,5.81818182,1.36752692,5,4,2,20.83333333,4,43,1,31,225925.5,1
WILLE,wille,N,1.7,0.7326951,3.25,1.125462868,2.27272727,1.35160639,5,4,2,77.83333333,5,66.83,0,0,114203.5,1
WILLEN,willen,N,1.235294118,1.12973109,2.944444444,1.055641551,2.423076923,1.579191614,6,5,2,70.5,4,1742.5,1,1741,298206,1
WIND,wind,N,1.264705882,1.377499349,2.333333333,1.188177052,5.5,1.476482306,4,4,1,61.66666667,7,550.33,1,417.17,335062,1
WINSELN,winseln,V,-1.7,0.67,2.631578947,1.256561725,4.33,1.94,7,7,2,0.666666667,4,15,2,8,208127.6667,1
WINTER,winter,N,0.323529412,1.821098374,2.055555556,1.109966731,6.576923077,0.643308755,6,6,2,47.5,4,297.83,1,294.17,510412.6,1
WIPPE,wippe,N,1,1.31,2.82,1.26,5.73,1.32,5,4,2,0.33,5,44.83,4,44.67,35348.75,1
WIRKEN,wirken,V,0.941176471,0.885614886,2.473684211,0.964274111,1.884615385,1.032547261,6,6,2,142.5,4,27.17,0,0,259509.2,1
WIRKUNG,wirkung,N,0.6,0.516397779,2.368421053,1.065130473,1.777777778,0.666666667,7,6,2,84.5,1,0.33,0,0,132268,1
WIRRNIS,wirrnis,N,-1.6,1.0749677,3.444444444,0.783823376,2.444444444,1.589898669,7,6,2,1.333333333,0,0,0,0,82356.5,1
WISSEN,wissen,N,2.029411765,0.797165209,2.666666667,1.188177052,2.615384615,1.551178212,6,5,2,798.5,5,13.33,0,0,339055.8,1
WITWE,witwe,N,-1.35,0.87509398,3.333333333,0.84016805,3.72727273,1.8304779,5,5,2,19.16666667,0,0,0,0,133759.75,1
WITWER,witwer,N,-1.35,1.22581874,2.894736842,1.048530021,3.45454545,1.89554045,6,6,2,3,0,0,0,0,404519.6,1
WOCHE,woche,N,0.15,0.8127277,1.944444444,0.872604096,2.22727273,1.50970884,5,4,2,375,2,8,0,0,267442.5,1
WOCHENENDE,wochenende,N,2.382352941,1.181029491,3.684210526,1.157230006,5.269230769,1.457606046,10,9,4,113.6666667,0,0,0,0,508687.4444,1
WODKA,wodka,N,-0.1,1.55258698,3,1.084652289,5.04545455,1.70370109,5,5,2,3.5,0,0,0,0,22127.75,1
WOHLTAT,wohltat,N,1.8,0.632455532,1.75,0.683130051,2.555555556,1.130388331,7,6,2,3,0,0,0,0,49809.33333,1
WOHNEN,wohnen,V,1.411764706,0.82085126,1.964285714,1.137969044,4.923076923,1.467598771,6,5,2,78.83333333,2,28,0,0,261350.4,1
WOHNHEIM,wohnheim,N,-0.4,0.966091783,2.529411765,0.943242218,5.777777778,1.092906421,8,6,2,3,0,0,0,0,139800.8571,1
WOHNUNG,wohnung,N,1.1,0.994428926,2,1.084652289,6,1,7,5,2,150.5,0,0,0,0,118760.5,1
WOLKE,wolke,N,1,0.942809042,1.888888889,1.022619985,6.777777778,0.440958552,5,5,2,22.5,3,23.33,1,23.33,47154.25,1
WOLLE,wolle,N,0.9,0.78806893,2,0.942809042,5.22727273,1.30682524,5,4,2,23.33333333,7,300.33,3,277.17,101286.25,1
WOLLEN,wollen,V,0.764705882,1.156243225,2.523809524,1.249761882,1.807692308,0.849434201,6,5,2,1741,7,1968.83,1,1856.33,287872.2,1
WOLLUST,wollust,N,1.1,1.523883927,3.722222222,0.95828005,3.333333333,1.802775638,7,6,2,2.666666667,0,0,0,0,95951,1
WONNE,wonne,N,1.85,1.03998988,2.263157895,1.194529441,2.27272727,1.31590339,5,4,2,1.666666667,5,181.83,4,181.83,116799.75,1
WORT,wort,N,0.764705882,0.955330294,2,0.881917104,4.192307692,2.227451113,4,4,1,457.5,7,753.67,0,0,71361.66667,1
WORTKARG,wortkarg,A,-0.9,0.88,1.631578947,1.065130473,2.89,1.83,8,8,2,3.166666667,0,0,0,0,53217,1
WUCHERN,wuchern,V,-1.6,0.84,3.529411765,0.874474632,4.33,1.58,7,6,2,2.833333333,0,0,0,0,431096.8333,1
WUCHT,wucht,N,-0.3,0.823272602,4.05,0.825577947,4.222222222,1.481365736,5,4,1,5.333333333,7,22.33,2,17.83,235161.5,1
WUNDE,wunde,N,-1.75,0.85069631,3.882352941,0.781213234,4.95454545,1.0455016,5,5,2,17.66666667,4,101.83,2,76,412864.75,1
WUNDER,wunder,N,1.85,0.98808693,3.625,1.204159458,3.40909091,1.86851331,6,6,2,45.83333333,1,0.5,0,0,627803.6,1
WUNDERN,wundern,V,-0.1,0.74,2.833333333,0.785905248,2.89,1.05,7,7,2,24.16666667,2,165,1,164,531650.3333,1
WUNSCH,wunsch,N,1.6,0.516397779,2.45,1.234376041,2.555555556,1.236033081,6,4,1,166.1666667,1,0,0,0,295076.2,1
WÜNSCHEN,wünschen,V,1.529411765,0.991946178,3.263157895,1.147078669,3.615384615,1.698868402,8,6,2,114.8333333,0,0,0,0,467809,1
WÜRDIGEN,würdigen,V,1.176470588,1.058030997,2.894736842,0.994134847,2.730769231,1.866712454,8,8,3,34.66666667,0,0,0,0,325218.4,1
WÜRFEL,würfel,N,0.45,0.91,2.82,1.18,6.27,1.12,6,6,2,3.5,0,0,0,0,79887.33333,1
WURM,wurm,N,-1.36,1.09,2.73,0.94,5.73,1.49,4,4,1,4.33,3,77.33,3,77.33,31613,1
